주문번호,주문일,주문시간,채널,카테고리,상품명,SKU,수량,단가,합계,배송지역,주문상태
MAL-260510-0088,2026-05-10,20:39,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260510-0088,2026-05-10,20:39,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,부산,배송완료
MAL-260510-0089,2026-05-10,18:53,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,부산,배송완료
MAL-260510-0090,2026-05-10,20:14,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,경남,교환완료
MAL-260510-0090,2026-05-10,20:14,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,경남,교환완료
MAL-260510-0091,2026-05-10,19:12,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,대구,배송완료
MAL-260510-0091,2026-05-10,19:12,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,대구,배송완료
MAL-260510-0092,2026-05-10,16:30,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,기타,배송완료
MAL-260510-0092,2026-05-10,16:30,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,기타,배송완료
MAL-260510-0093,2026-05-10,21:25,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,부산,배송중
MAL-260510-0094,2026-05-10,19:44,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,부산,배송중
MAL-260510-0095,2026-05-10,19:40,자사몰,시즈널,광안밤,GWA-375,2,9300,18600,부산,배송완료
SST-260510-0109,2026-05-10,19:36,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,경남,배송완료
SST-260510-0110,2026-05-10,18:44,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,경기,배송완료
SST-260510-0111,2026-05-10,22:14,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,부산,교환완료
SST-260510-0111,2026-05-10,22:14,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,부산,교환완료
SST-260510-0112,2026-05-10,19:56,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,부산,배송완료
SST-260510-0113,2026-05-10,20:45,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,서울,배송완료
SST-260510-0114,2026-05-10,17:37,스마트스토어,시즈널,광안밤,GWA-375,2,9000,18000,울산,배송중
SST-260510-0115,2026-05-10,18:57,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,부산,배송완료
SST-260510-0116,2026-05-10,20:07,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,배송완료
SST-260510-0117,2026-05-10,15:37,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,경남,배송완료
SST-260510-0118,2026-05-10,20:54,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260510-0119,2026-05-10,22:33,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,서울,배송완료
SST-260510-0119,2026-05-10,22:33,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,서울,배송완료
SST-260510-0120,2026-05-10,19:16,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,부산,배송중
B2B-260510-0030,2026-05-10,18:03,B2B유통,시그니처,산뜻,SAN-750,10,10300,103000,B2B거래처,배송완료
B2B-260510-0030,2026-05-10,18:03,B2B유통,시즈널,대추걸렸네,DAE-375,21,6200,130200,B2B거래처,배송완료
B2B-260510-0030,2026-05-10,18:03,B2B유통,시그니처,욕망의 거친 물결,YOK-750,30,11000,330000,B2B거래처,배송완료
B2B-260510-0031,2026-05-10,21:33,B2B유통,시그니처,텃밭,TEO-750,15,11400,171000,B2B거래처,배송완료
B2B-260510-0031,2026-05-10,21:33,B2B유통,시즈널,광안밤,GWA-375,29,6600,191400,B2B거래처,배송완료
B2B-260510-0031,2026-05-10,21:33,B2B유통,시그니처,욕망의 거친 물결,YOK-750,14,11000,154000,B2B거래처,배송완료
B2B-260510-0032,2026-05-10,20:48,B2B유통,시즈널,대추걸렸네,DAE-375,24,6200,148800,B2B거래처,배송완료
B2B-260510-0032,2026-05-10,20:48,B2B유통,시그니처,욕망의 거친 물결,YOK-750,12,11000,132000,B2B거래처,배송완료
B2B-260510-0032,2026-05-10,20:48,B2B유통,시그니처,텃밭,TEO-750,24,11400,273600,B2B거래처,배송완료
B2B-260510-0032,2026-05-10,20:48,B2B유통,협업,아침에쌀,ACH-500,21,7300,153300,B2B거래처,배송완료
MAL-260511-0096,2026-05-11,19:12,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,경기,배송완료
MAL-260511-0097,2026-05-11,14:02,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,부산,배송완료
MAL-260511-0097,2026-05-11,14:02,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,부산,배송완료
MAL-260511-0098,2026-05-11,19:56,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,부산,배송완료
MAL-260511-0099,2026-05-11,20:43,자사몰,시즈널,광안밤,GWA-375,2,9300,18600,대구,배송완료
MAL-260511-0100,2026-05-11,22:31,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,대구,배송중
MAL-260511-0100,2026-05-11,22:31,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,대구,배송중
MAL-260511-0101,2026-05-11,20:00,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,서울,배송완료
MAL-260511-0101,2026-05-11,20:00,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,서울,배송완료
MAL-260511-0102,2026-05-11,21:26,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,경남,배송중
MAL-260511-0102,2026-05-11,21:26,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,경남,배송중
MAL-260511-0103,2026-05-11,21:46,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,울산,배송완료
MAL-260511-0104,2026-05-11,17:21,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
SST-260511-0121,2026-05-11,19:59,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,서울,배송완료
SST-260511-0122,2026-05-11,19:59,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,부산,배송중
SST-260511-0123,2026-05-11,22:00,스마트스토어,시즈널,광안밤,GWA-375,2,9000,18000,경기,취소완료
SST-260511-0124,2026-05-11,20:42,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260511-0125,2026-05-11,20:47,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260511-0126,2026-05-11,20:29,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,인천,배송완료
SST-260511-0127,2026-05-11,21:26,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260511-0127,2026-05-11,21:26,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,부산,배송완료
SST-260511-0128,2026-05-11,20:05,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,경기,배송완료
SST-260511-0129,2026-05-11,19:30,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260511-0130,2026-05-11,15:47,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,부산,배송완료
SST-260511-0131,2026-05-11,17:05,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,서울,배송완료
B2B-260511-0033,2026-05-11,19:37,B2B유통,시그니처,산뜻,SAN-750,23,10300,236900,B2B거래처,배송완료
B2B-260511-0033,2026-05-11,19:37,B2B유통,시그니처,욕망의 거친 물결,YOK-750,30,11000,330000,B2B거래처,배송완료
B2B-260511-0034,2026-05-11,15:31,B2B유통,시그니처,욕망의 거친 물결,YOK-750,24,11000,264000,B2B거래처,배송중
B2B-260511-0034,2026-05-11,15:31,B2B유통,시즈널,대추걸렸네,DAE-375,6,6200,37200,B2B거래처,배송중
B2B-260511-0034,2026-05-11,15:31,B2B유통,시즈널,광안밤,GWA-375,26,6600,171600,B2B거래처,배송중
MAL-260512-0105,2026-05-12,17:01,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
MAL-260512-0106,2026-05-12,15:12,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,부산,배송완료
MAL-260512-0107,2026-05-12,17:43,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,서울,취소완료
MAL-260512-0107,2026-05-12,17:43,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,서울,취소완료
MAL-260512-0108,2026-05-12,20:34,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,부산,배송완료
MAL-260512-0109,2026-05-12,22:05,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,부산,배송완료
MAL-260512-0110,2026-05-12,19:50,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,경남,배송완료
MAL-260512-0111,2026-05-12,19:20,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,부산,배송완료
MAL-260512-0112,2026-05-12,20:38,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,서울,배송중
MAL-260512-0112,2026-05-12,20:38,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,서울,배송중
SST-260512-0132,2026-05-12,18:42,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260512-0133,2026-05-12,16:40,스마트스토어,시즈널,광안밤,GWA-375,2,9000,18000,경기,배송완료
SST-260512-0134,2026-05-12,20:54,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260512-0134,2026-05-12,20:54,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,부산,배송완료
SST-260512-0135,2026-05-12,23:34,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,부산,배송완료
SST-260512-0136,2026-05-12,18:04,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,부산,교환완료
SST-260512-0137,2026-05-12,21:13,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,부산,배송완료
SST-260512-0138,2026-05-12,23:06,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,취소완료
SST-260512-0139,2026-05-12,20:57,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,경기,배송완료
SST-260512-0140,2026-05-12,21:26,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,인천,배송완료
SST-260512-0140,2026-05-12,21:26,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,인천,배송완료
SST-260512-0141,2026-05-12,19:24,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260512-0141,2026-05-12,19:24,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,부산,배송완료
SST-260512-0142,2026-05-12,11:57,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,부산,배송중
B2B-260512-0035,2026-05-12,18:50,B2B유통,시즈널,광안밤,GWA-375,14,6600,92400,B2B거래처,취소완료
B2B-260512-0035,2026-05-12,18:50,B2B유통,시그니처,텃밭,TEO-750,12,11400,136800,B2B거래처,취소완료
B2B-260512-0036,2026-05-12,19:08,B2B유통,시즈널,광안밤,GWA-375,10,6600,66000,B2B거래처,배송중
B2B-260512-0036,2026-05-12,19:08,B2B유통,협업,아침에쌀,ACH-500,24,7300,175200,B2B거래처,배송중
B2B-260512-0037,2026-05-12,23:13,B2B유통,시그니처,욕망의 거친 물결,YOK-750,24,11000,264000,B2B거래처,배송중
B2B-260512-0037,2026-05-12,23:13,B2B유통,시즈널,광안밤,GWA-375,16,6600,105600,B2B거래처,배송중
B2B-260512-0037,2026-05-12,23:13,B2B유통,협업,아침에쌀,ACH-500,16,7300,116800,B2B거래처,배송중
B2B-260512-0038,2026-05-12,16:54,B2B유통,시그니처,텃밭,TEO-750,9,11400,102600,B2B거래처,배송완료
B2B-260512-0038,2026-05-12,16:54,B2B유통,협업,아침에쌀,ACH-500,18,7300,131400,B2B거래처,배송완료
B2B-260512-0038,2026-05-12,16:54,B2B유통,시즈널,광안밤,GWA-375,21,6600,138600,B2B거래처,배송완료
B2B-260512-0038,2026-05-12,16:54,B2B유통,시그니처,욕망의 거친 물결,YOK-750,22,11000,242000,B2B거래처,배송완료
PUB-260513-0267,2026-05-13,18:54,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260513-0267,2026-05-13,18:54,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260513-0268,2026-05-13,21:17,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260513-0268,2026-05-13,21:17,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260513-0269,2026-05-13,18:09,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,서울,현장판매
PUB-260513-0270,2026-05-13,19:59,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,부산,현장판매
PUB-260513-0270,2026-05-13,19:59,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,부산,현장판매
PUB-260513-0271,2026-05-13,18:01,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,울산,현장판매
PUB-260513-0272,2026-05-13,16:07,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260513-0272,2026-05-13,16:07,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260513-0273,2026-05-13,19:25,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260513-0274,2026-05-13,19:57,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260513-0275,2026-05-13,17:06,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260513-0276,2026-05-13,21:02,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,경기,현장판매
PUB-260513-0277,2026-05-13,22:14,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,부산,현장판매
PUB-260513-0277,2026-05-13,22:14,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260513-0278,2026-05-13,11:07,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,경기,현장판매
PUB-260513-0279,2026-05-13,19:31,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경기,현장판매
PUB-260513-0280,2026-05-13,22:32,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,서울,현장판매
PUB-260513-0281,2026-05-13,16:01,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,경남,현장판매
PUB-260513-0282,2026-05-13,16:19,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260513-0282,2026-05-13,16:19,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,부산,현장판매
PUB-260513-0283,2026-05-13,20:05,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,대구,현장판매
PUB-260513-0284,2026-05-13,20:19,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260513-0284,2026-05-13,20:19,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,부산,현장판매
PUB-260513-0285,2026-05-13,21:05,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,울산,현장판매
PUB-260513-0286,2026-05-13,19:02,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260513-0287,2026-05-13,21:17,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,경기,현장판매
PUB-260513-0288,2026-05-13,22:33,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260513-0289,2026-05-13,21:56,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260513-0290,2026-05-13,14:10,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,서울,현장판매
PUB-260513-0291,2026-05-13,19:39,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,부산,현장판매
PUB-260513-0292,2026-05-13,20:08,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,부산,현장판매
PUB-260513-0292,2026-05-13,20:08,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260513-0293,2026-05-13,23:49,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,기타,현장판매
PUB-260513-0293,2026-05-13,23:49,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,기타,현장판매
PUB-260513-0294,2026-05-13,15:56,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260513-0295,2026-05-13,22:26,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,경남,현장판매
PUB-260513-0295,2026-05-13,22:26,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,경남,현장판매
MAL-260513-0113,2026-05-13,20:32,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260513-0114,2026-05-13,18:40,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,서울,배송완료
MAL-260513-0115,2026-05-13,15:32,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,서울,배송완료
MAL-260513-0116,2026-05-13,20:06,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260513-0117,2026-05-13,18:26,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,서울,배송완료
MAL-260513-0118,2026-05-13,20:58,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,경기,배송완료
MAL-260513-0119,2026-05-13,18:38,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260513-0120,2026-05-13,18:32,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,경남,배송완료
MAL-260513-0121,2026-05-13,19:08,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,경기,배송완료
MAL-260513-0122,2026-05-13,11:23,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,부산,배송완료
MAL-260513-0123,2026-05-13,21:11,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,취소완료
MAL-260513-0124,2026-05-13,21:12,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,울산,배송완료
MAL-260513-0125,2026-05-13,18:47,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
MAL-260513-0126,2026-05-13,20:00,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,서울,배송완료
MAL-260513-0127,2026-05-13,19:01,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,서울,배송완료
MAL-260513-0127,2026-05-13,19:01,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,서울,배송완료
MAL-260513-0128,2026-05-13,19:42,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,서울,배송완료
MAL-260513-0129,2026-05-13,21:15,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,부산,배송완료
MAL-260513-0130,2026-05-13,20:35,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,경기,배송완료
MAL-260513-0131,2026-05-13,22:50,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송중
MAL-260513-0132,2026-05-13,21:17,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260513-0133,2026-05-13,20:45,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,인천,배송완료
MAL-260513-0134,2026-05-13,19:35,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,경기,배송완료
MAL-260513-0135,2026-05-13,18:01,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,부산,배송완료
MAL-260513-0136,2026-05-13,21:02,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,대구,배송완료
MAL-260513-0137,2026-05-13,21:00,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
